state,year,quarter,entity_name,insurance_amount
kerala,2023,2,673008,398034.0
kerala,2023,2,695014,387218.0
kerala,2023,3,682042,741388.0
kerala,2023,3,682024,709625.0
kerala,2023,3,695001,587155.0
kerala,2023,3,682020,548647.0
kerala,2023,3,673032,434950.0
kerala,2023,3,682025,539363.0
kerala,2023,3,682032,522245.0
kerala,2023,3,682301,617524.0
kerala,2023,3,695014,465745.0
kerala,2023,3,673016,439379.0
kerala,2023,4,682042,836164.0
kerala,2023,4,682024,726335.0
kerala,2023,4,695001,657703.0
kerala,2023,4,682025,631119.0
kerala,2023,4,673032,560271.0
kerala,2023,4,682507,493834.0
kerala,2023,4,682020,512087.0
kerala,2023,4,682032,501942.0
kerala,2023,4,673004,387589.0
kerala,2023,4,682035,486127.0
kerala,2024,1,682042,953952.0
kerala,2024,1,682024,845691.0
kerala,2024,1,695001,612444.0
kerala,2024,1,682025,569108.0
kerala,2024,1,682020,485812.0
kerala,2024,1,682032,458172.0
kerala,2024,1,673638,459642.0
kerala,2024,1,673032,449883.0
kerala,2024,1,673008,470621.0
kerala,2024,1,673592,520246.0
kerala,2024,2,682042,813264.0
kerala,2024,2,682024,566936.0
kerala,2024,2,695001,536754.0
kerala,2024,2,682025,585735.0
kerala,2024,2,673032,449779.0
kerala,2024,2,682020,497500.0
kerala,2024,2,682032,443017.0
kerala,2024,2,682301,584150.0
kerala,2024,2,682507,426370.0
kerala,2024,2,673638,397827.0
kerala,2024,3,682024,1108681.0
kerala,2024,3,682025,786231.0
kerala,2024,3,682030,854833.0
kerala,2024,3,682017,627986.0
kerala,2024,3,682019,594507.0
kerala,2024,3,682020,632193.0
kerala,2024,3,673008,577858.0
kerala,2024,3,695001,526038.0
kerala,2024,3,695003,489120.0
kerala,2024,3,673592,540385.0
kerala,2024,4,682024,1113137.0
kerala,2024,4,682025,905246.0
kerala,2024,4,682030,938088.0
kerala,2024,4,682017,778597.0
kerala,2024,4,682019,779727.0
kerala,2024,4,673592,706996.0
kerala,2024,4,673008,645801.0
kerala,2024,4,695001,653996.0
kerala,2024,4,682020,603100.0
kerala,2024,4,682021,585091.0
ladakh,2020,2,194703,924.0
ladakh,2020,2,194104,462.0
ladakh,2020,2,194101,231.0
ladakh,2020,2,194109,226.0
ladakh,2020,2,194105,233.0
ladakh,2020,2,194103,231.0
ladakh,2020,2,194102,231.0
ladakh,2020,3,194703,3860.0
ladakh,2020,3,194101,712.0
ladakh,2020,3,194104,2254.0
ladakh,2020,3,194103,531.0
ladakh,2020,3,194107,945.0
ladakh,2020,3,194109,664.0
ladakh,2020,3,194105,281.0
ladakh,2020,3,194201,184.0
ladakh,2020,3,194102,548.0
ladakh,2020,3,,281.0
ladakh,2020,4,194104,9897.0
ladakh,2020,4,194101,14751.0
ladakh,2020,4,194201,4988.0
ladakh,2020,4,194107,2037.0
ladakh,2020,4,194401,1300.0
ladakh,2020,4,194703,543.0
ladakh,2020,4,194102,32.0
ladakh,2020,4,,658.0
ladakh,2021,1,194104,9013.0
ladakh,2021,1,194201,4212.0
ladakh,2021,1,194401,7138.0
ladakh,2021,1,194101,3047.0
ladakh,2021,1,194109,448.0
ladakh,2021,1,194107,2617.0
ladakh,2021,1,194102,573.0
ladakh,2021,1,194105,1930.0
ladakh,2021,1,194703,1617.0
ladakh,2021,1,194106,2119.0
ladakh,2021,2,194101,12117.0
ladakh,2021,2,194104,11531.0
ladakh,2021,2,194201,12366.0
ladakh,2021,2,194103,18076.0
ladakh,2021,2,194401,15690.0
ladakh,2021,2,194107,1375.0
ladakh,2021,2,194106,1014.0
ladakh,2021,2,194102,5710.0
ladakh,2021,2,194105,7440.0
ladakh,2021,2,194301,932.0
ladakh,2021,3,194101,53890.0
ladakh,2021,3,194401,22454.0
ladakh,2021,3,194104,45880.0
ladakh,2021,3,194201,26549.0
ladakh,2021,3,194105,10392.0
ladakh,2021,3,194103,6161.0
ladakh,2021,3,194106,1380.0
ladakh,2021,3,194703,4223.0
ladakh,2021,3,194107,95.0
ladakh,2021,3,194109,1394.0
ladakh,2021,4,194104,48241.0
ladakh,2021,4,194201,58529.0
ladakh,2021,4,194101,38010.0
ladakh,2021,4,194103,15034.0
ladakh,2021,4,194401,9848.0
ladakh,2021,4,194105,14375.0
ladakh,2021,4,194102,3760.0
ladakh,2021,4,194703,4068.0
ladakh,2021,4,194109,1455.0
ladakh,2021,4,194107,1317.0
ladakh,2022,1,194104,46434.0
ladakh,2022,1,194101,31218.0
ladakh,2022,1,194201,34256.0
ladakh,2022,1,194109,17030.0
ladakh,2022,1,194102,17395.0
ladakh,2022,1,194103,5397.0
ladakh,2022,1,194401,8265.0
ladakh,2022,1,194107,4919.0
ladakh,2022,1,194106,9124.0
ladakh,2022,1,194703,10974.0
ladakh,2022,2,194104,62451.0
ladakh,2022,2,194101,89253.0
ladakh,2022,2,194105,15599.0
ladakh,2022,2,194103,26625.0
ladakh,2022,2,194401,18736.0
ladakh,2022,2,194201,8041.0
ladakh,2022,2,194102,9831.0
ladakh,2022,2,194404,12247.0
ladakh,2022,2,194703,1313.0
ladakh,2022,2,194301,13710.0
ladakh,2022,3,194101,98573.0
ladakh,2022,3,194104,97547.0
ladakh,2022,3,194103,41081.0
ladakh,2022,3,194201,27639.0
ladakh,2022,3,194404,17456.0
ladakh,2022,3,194401,28628.0
ladakh,2022,3,194107,16060.0
ladakh,2022,3,194703,7985.0
ladakh,2022,3,194105,14392.0
ladakh,2022,3,194109,14530.0
ladakh,2022,4,194104,87741.0
ladakh,2022,4,194101,80405.0
ladakh,2022,4,194201,62608.0
ladakh,2022,4,194401,33676.0
ladakh,2022,4,194103,33492.0
ladakh,2022,4,194102,31787.0
ladakh,2022,4,,16020.0
ladakh,2022,4,194107,27242.0
ladakh,2022,4,194105,11174.0
ladakh,2022,4,194106,7042.0
ladakh,2023,1,194104,100249.0
ladakh,2023,1,194103,71011.0
ladakh,2023,1,194201,84649.0
ladakh,2023,1,194101,80863.0
ladakh,2023,1,194401,43410.0
ladakh,2023,1,194404,37357.0
ladakh,2023,1,194703,10383.0
ladakh,2023,1,194102,10152.0
ladakh,2023,1,194105,18306.0
ladakh,2023,1,194109,16276.0
ladakh,2023,2,194101,180037.0
ladakh,2023,2,194104,144145.0
ladakh,2023,2,194201,64999.0
ladakh,2023,2,194102,42816.0
ladakh,2023,2,194401,74174.0
ladakh,2023,2,194105,35944.0
ladakh,2023,2,194107,20559.0
ladakh,2023,2,194103,25494.0
ladakh,2023,2,194703,11997.0
ladakh,2023,2,194404,21229.0
ladakh,2023,3,194101,155885.0
ladakh,2023,3,194104,169061.0
ladakh,2023,3,194201,76911.0
ladakh,2023,3,194404,44101.0
ladakh,2023,3,194401,46245.0
ladakh,2023,3,194103,38096.0
ladakh,2023,3,194107,47707.0
ladakh,2023,3,194105,24496.0
ladakh,2023,3,194102,21562.0
ladakh,2023,3,194703,10968.0
ladakh,2023,4,194104,260872.0
ladakh,2023,4,194201,123961.0
ladakh,2023,4,194101,111111.0
ladakh,2023,4,194401,24434.0
ladakh,2023,4,194404,43310.0
ladakh,2023,4,194107,27955.0
ladakh,2023,4,194103,47085.0
ladakh,2023,4,194102,22198.0
ladakh,2023,4,194105,18413.0
ladakh,2023,4,194703,5182.0
ladakh,2024,1,194104,107838.0
ladakh,2024,1,194101,111874.0
ladakh,2024,1,194201,95211.0
ladakh,2024,1,194401,59496.0
ladakh,2024,1,194107,59815.0
ladakh,2024,1,194105,50166.0
ladakh,2024,1,194103,45153.0
ladakh,2024,1,194703,15415.0
ladakh,2024,1,194404,32572.0
ladakh,2024,1,194102,17199.0
ladakh,2024,2,194104,181186.0
ladakh,2024,2,194101,198993.0
ladakh,2024,2,194201,109629.0
ladakh,2024,2,194103,122699.0
ladakh,2024,2,194401,60363.0
ladakh,2024,2,194404,49555.0
ladakh,2024,2,194102,76933.0
ladakh,2024,2,194105,57911.0
ladakh,2024,2,194107,25706.0
ladakh,2024,2,194106,17805.0
ladakh,2024,3,194101,263354.0
ladakh,2024,3,194104,158932.0
ladakh,2024,3,194201,64198.0
ladakh,2024,3,194401,80110.0
ladakh,2024,3,194404,103229.0
ladakh,2024,3,194103,70630.0
ladakh,2024,3,194107,35449.0
ladakh,2024,3,194102,72321.0
ladakh,2024,3,194703,47687.0
ladakh,2024,3,194105,25018.0
ladakh,2024,4,194101,190063.0
ladakh,2024,4,194104,224345.0
ladakh,2024,4,194401,99684.0
ladakh,2024,4,194201,94401.0
ladakh,2024,4,194103,99928.0
ladakh,2024,4,194404,64369.0
ladakh,2024,4,194107,39766.0
ladakh,2024,4,194102,16677.0
ladakh,2024,4,194105,34066.0
ladakh,2024,4,194109,41878.0
lakshadweep,2020,3,682555,550.0
lakshadweep,2020,3,682557,649.0
lakshadweep,2021,1,682555,2132.0
lakshadweep,2021,1,682559,2886.0
lakshadweep,2021,1,682551,207.0
lakshadweep,2021,2,682555,5474.0
lakshadweep,2021,2,682551,1488.0
lakshadweep,2021,3,682551,12506.0
lakshadweep,2021,3,682555,2010.0
lakshadweep,2021,3,682556,233.0
lakshadweep,2021,3,682552,1285.0
lakshadweep,2021,4,682555,8240.0
lakshadweep,2021,4,682551,3404.0
lakshadweep,2021,4,682556,47.0
lakshadweep,2021,4,682557,5405.0
lakshadweep,2022,1,682555,24036.0
lakshadweep,2022,1,682551,6937.0
lakshadweep,2022,1,682556,3592.0
lakshadweep,2022,1,682552,99.0
lakshadweep,2022,2,682555,17440.0
lakshadweep,2022,2,682551,8697.0
lakshadweep,2022,2,682556,1326.0
lakshadweep,2022,3,682555,26201.0
lakshadweep,2022,3,682551,11635.0
lakshadweep,2022,3,682559,2429.0
lakshadweep,2022,3,682556,1239.0
lakshadweep,2022,4,682555,17265.0
lakshadweep,2022,4,682551,2539.0
lakshadweep,2022,4,682557,5030.0
lakshadweep,2022,4,682556,2301.0
lakshadweep,2023,1,682555,19233.0
lakshadweep,2023,1,682551,8442.0
lakshadweep,2023,1,682559,2524.0
lakshadweep,2023,2,682555,20879.0
lakshadweep,2023,2,682551,3888.0
lakshadweep,2023,2,682559,6203.0
lakshadweep,2023,2,682556,1628.0
lakshadweep,2023,2,682557,5786.0
lakshadweep,2023,3,682555,7305.0
lakshadweep,2023,3,682559,3714.0
lakshadweep,2023,3,682557,1388.0
lakshadweep,2023,4,682555,34964.0
lakshadweep,2023,4,682552,19542.0
lakshadweep,2023,4,682559,14379.0
lakshadweep,2023,4,682551,4743.0
lakshadweep,2023,4,682556,3518.0
lakshadweep,2023,4,682557,1200.0
lakshadweep,2024,1,682555,11703.0
lakshadweep,2024,1,682559,122.0
lakshadweep,2024,1,682556,1048.0
lakshadweep,2024,1,682551,31.0
lakshadweep,2024,1,682554,31.0
lakshadweep,2024,2,682555,16966.0
lakshadweep,2024,2,682559,6648.0
lakshadweep,2024,2,682551,8434.0
lakshadweep,2024,2,682558,245.0
lakshadweep,2024,2,682557,31.0
lakshadweep,2024,2,682552,1306.0
lakshadweep,2024,3,682555,37584.0
lakshadweep,2024,3,682551,8299.0
lakshadweep,2024,3,682559,4803.0
lakshadweep,2024,3,682556,2276.0
lakshadweep,2024,3,682552,2350.0
lakshadweep,2024,4,682551,114014.0
lakshadweep,2024,4,682555,38873.0
lakshadweep,2024,4,682559,10417.0
lakshadweep,2024,4,682552,5247.0
lakshadweep,2024,4,682553,8261.0
lakshadweep,2024,4,682558,1699.0
lakshadweep,2024,4,682556,5039.0
lakshadweep,2024,4,682554,1992.0
madhya-pradesh,2020,2,452010,49500.0
madhya-pradesh,2020,2,452016,33757.0
madhya-pradesh,2020,2,452009,22215.0
madhya-pradesh,2020,2,482002,23754.0
madhya-pradesh,2020,2,452003,21513.0
madhya-pradesh,2020,2,462042,22810.0
madhya-pradesh,2020,2,452001,18692.0
madhya-pradesh,2020,2,455001,21365.0
madhya-pradesh,2020,2,462016,17755.0
madhya-pradesh,2020,2,462022,18478.0
madhya-pradesh,2020,3,455001,125258.0
madhya-pradesh,2020,3,452010,83167.0
madhya-pradesh,2020,3,482002,86008.0
madhya-pradesh,2020,3,452001,55376.0
madhya-pradesh,2020,3,452016,63111.0
madhya-pradesh,2020,3,452003,45704.0
madhya-pradesh,2020,3,452009,41887.0
madhya-pradesh,2020,3,482001,53790.0
madhya-pradesh,2020,3,456010,37486.0
madhya-pradesh,2020,3,457001,27856.0
madhya-pradesh,2020,4,452010,150894.0
madhya-pradesh,2020,4,455001,71794.0
madhya-pradesh,2020,4,452003,86077.0
madhya-pradesh,2020,4,452001,50408.0
madhya-pradesh,2020,4,456010,55661.0
madhya-pradesh,2020,4,482002,61819.0
madhya-pradesh,2020,4,452016,60180.0
madhya-pradesh,2020,4,482001,75771.0
madhya-pradesh,2020,4,480001,39012.0
madhya-pradesh,2020,4,452009,49284.0
madhya-pradesh,2021,1,452010,123349.0
madhya-pradesh,2021,1,452001,116624.0
madhya-pradesh,2021,1,455001,80840.0
madhya-pradesh,2021,1,482002,70792.0
madhya-pradesh,2021,1,452003,84903.0
madhya-pradesh,2021,1,457001,51993.0
madhya-pradesh,2021,1,485001,77755.0
madhya-pradesh,2021,1,452020,41423.0
madhya-pradesh,2021,1,452009,59102.0
madhya-pradesh,2021,1,482001,85792.0
madhya-pradesh,2021,2,452010,217261.0
madhya-pradesh,2021,2,455001,152028.0
madhya-pradesh,2021,2,452003,186530.0
madhya-pradesh,2021,2,457001,156427.0
madhya-pradesh,2021,2,452001,100541.0
madhya-pradesh,2021,2,482002,78906.0
madhya-pradesh,2021,2,460001,115822.0
madhya-pradesh,2021,2,485001,142098.0
madhya-pradesh,2021,2,452016,123056.0
madhya-pradesh,2021,2,480001,80186.0
madhya-pradesh,2021,3,452010,158149.0
madhya-pradesh,2021,3,455001,147100.0
madhya-pradesh,2021,3,452001,94445.0
madhya-pradesh,2021,3,452003,107552.0
madhya-pradesh,2021,3,457001,75346.0
madhya-pradesh,2021,3,452016,158420.0
madhya-pradesh,2021,3,452020,102349.0
madhya-pradesh,2021,3,452009,93228.0
madhya-pradesh,2021,3,480001,137028.0
madhya-pradesh,2021,3,456010,74050.0
madhya-pradesh,2021,4,452010,363032.0
madhya-pradesh,2021,4,452001,327898.0
madhya-pradesh,2021,4,452016,352688.0
madhya-pradesh,2021,4,452003,233481.0
madhya-pradesh,2021,4,452009,260882.0
madhya-pradesh,2021,4,455001,240931.0
madhya-pradesh,2021,4,482002,226586.0
madhya-pradesh,2021,4,485001,186619.0
madhya-pradesh,2021,4,482001,175088.0
madhya-pradesh,2021,4,452007,163807.0
madhya-pradesh,2022,1,452010,458284.0
madhya-pradesh,2022,1,452001,295078.0
madhya-pradesh,2022,1,452009,325854.0
madhya-pradesh,2022,1,452016,413080.0
madhya-pradesh,2022,1,452003,255686.0
madhya-pradesh,2022,1,482002,242274.0
madhya-pradesh,2022,1,452020,263588.0
madhya-pradesh,2022,1,455001,295488.0
madhya-pradesh,2022,1,456006,190207.0
madhya-pradesh,2022,1,485001,198588.0
madhya-pradesh,2022,2,452010,425203.0
madhya-pradesh,2022,2,452001,292802.0
madhya-pradesh,2022,2,452016,437268.0
madhya-pradesh,2022,2,482002,374764.0
madhya-pradesh,2022,2,452009,253602.0
madhya-pradesh,2022,2,452003,297874.0
madhya-pradesh,2022,2,455001,289444.0
madhya-pradesh,2022,2,456006,177366.0
madhya-pradesh,2022,2,482001,237564.0
madhya-pradesh,2022,2,485001,200394.0
madhya-pradesh,2022,3,452010,669254.0
madhya-pradesh,2022,3,452001,548301.0
madhya-pradesh,2022,3,452016,541981.0
madhya-pradesh,2022,3,482002,467038.0
madhya-pradesh,2022,3,455001,506515.0
madhya-pradesh,2022,3,452009,454942.0
madhya-pradesh,2022,3,452003,275516.0
madhya-pradesh,2022,3,452020,331098.0
madhya-pradesh,2022,3,462022,384616.0
madhya-pradesh,2022,3,482001,314321.0
madhya-pradesh,2022,4,452010,1027736.0
madhya-pradesh,2022,4,452001,737534.0
madhya-pradesh,2022,4,452016,868792.0
madhya-pradesh,2022,4,452009,705788.0
madhya-pradesh,2022,4,455001,633466.0
madhya-pradesh,2022,4,452003,461088.0
madhya-pradesh,2022,4,482002,614146.0
madhya-pradesh,2022,4,452020,462629.0
madhya-pradesh,2022,4,462022,513575.0
madhya-pradesh,2022,4,482001,448685.0
madhya-pradesh,2023,1,452010,1016687.0
madhya-pradesh,2023,1,452001,839884.0
madhya-pradesh,2023,1,452016,860895.0
madhya-pradesh,2023,1,452009,671041.0
madhya-pradesh,2023,1,482002,748730.0
madhya-pradesh,2023,1,452003,526661.0
madhya-pradesh,2023,1,455001,559856.0
madhya-pradesh,2023,1,452007,499025.0
madhya-pradesh,2023,1,474001,495162.0
madhya-pradesh,2023,1,482001,579801.0
madhya-pradesh,2023,2,452010,989870.0
madhya-pradesh,2023,2,452001,823877.0
madhya-pradesh,2023,2,452009,879657.0
madhya-pradesh,2023,2,452016,992174.0
madhya-pradesh,2023,2,455001,696184.0
madhya-pradesh,2023,2,452003,525938.0
madhya-pradesh,2023,2,482002,710927.0
madhya-pradesh,2023,2,452020,588199.0
madhya-pradesh,2023,2,482001,624527.0
madhya-pradesh,2023,2,456010,621218.0
madhya-pradesh,2023,3,452010,1113092.0
madhya-pradesh,2023,3,452001,803408.0
madhya-pradesh,2023,3,452016,910816.0
madhya-pradesh,2023,3,482002,686659.0
madhya-pradesh,2023,3,452009,558559.0
madhya-pradesh,2023,3,455001,740804.0
madhya-pradesh,2023,3,482001,788853.0
madhya-pradesh,2023,3,452020,609499.0
madhya-pradesh,2023,3,452003,495223.0
madhya-pradesh,2023,3,474005,485795.0
madhya-pradesh,2023,4,452010,1854529.0
madhya-pradesh,2023,4,452016,1486383.0
madhya-pradesh,2023,4,452001,1173331.0
madhya-pradesh,2023,4,482002,1085058.0
madhya-pradesh,2023,4,452009,1036598.0
madhya-pradesh,2023,4,455001,1147117.0
madhya-pradesh,2023,4,452003,772432.0
madhya-pradesh,2023,4,482001,890762.0
madhya-pradesh,2023,4,456010,822271.0
madhya-pradesh,2023,4,452020,732877.0
madhya-pradesh,2024,1,452010,1765762.0
madhya-pradesh,2024,1,452001,1223173.0
madhya-pradesh,2024,1,452016,1507073.0
madhya-pradesh,2024,1,455001,1177698.0
madhya-pradesh,2024,1,482002,994409.0
madhya-pradesh,2024,1,474001,1050205.0
madhya-pradesh,2024,1,452009,977798.0
madhya-pradesh,2024,1,482001,1002226.0
madhya-pradesh,2024,1,452003,791184.0
madhya-pradesh,2024,1,452020,787801.0
madhya-pradesh,2024,2,452010,1675496.0
madhya-pradesh,2024,2,452016,1546722.0
madhya-pradesh,2024,2,452001,1139489.0
madhya-pradesh,2024,2,452009,986895.0
madhya-pradesh,2024,2,455001,1156759.0
madhya-pradesh,2024,2,482002,1075055.0
madhya-pradesh,2024,2,452020,888149.0
madhya-pradesh,2024,2,462022,957931.0
madhya-pradesh,2024,2,482001,909588.0
madhya-pradesh,2024,2,452003,591557.0
madhya-pradesh,2024,3,452001,3028209.0
madhya-pradesh,2024,3,452010,1726929.0
madhya-pradesh,2024,3,452016,1884758.0
madhya-pradesh,2024,3,474001,1049284.0
madhya-pradesh,2024,3,482002,1166993.0
madhya-pradesh,2024,3,455001,1174795.0
madhya-pradesh,2024,3,452006,840673.0
madhya-pradesh,2024,3,482001,1044724.0
madhya-pradesh,2024,3,462001,1027218.0
madhya-pradesh,2024,3,486001,894726.0
madhya-pradesh,2024,4,452001,3507377.0
madhya-pradesh,2024,4,452010,2386628.0
madhya-pradesh,2024,4,452016,2377995.0
madhya-pradesh,2024,4,455001,1567609.0
madhya-pradesh,2024,4,482002,1212291.0
madhya-pradesh,2024,4,452006,1043398.0
madhya-pradesh,2024,4,474001,1334621.0
madhya-pradesh,2024,4,486001,1225860.0
madhya-pradesh,2024,4,452011,919763.0
madhya-pradesh,2024,4,452007,912956.0
maharashtra,2020,2,421201,104388.0
maharashtra,2020,2,431003,107122.0
maharashtra,2020,2,421302,106761.0
maharashtra,2020,2,410206,101245.0
maharashtra,2020,2,421301,87485.0
maharashtra,2020,2,411014,74448.0
maharashtra,2020,2,411046,76010.0
maharashtra,2020,2,411041,69808.0
maharashtra,2020,2,411057,69012.0
maharashtra,2020,2,431005,67472.0
maharashtra,2020,3,410501,278535.0
maharashtra,2020,3,431003,209817.0
maharashtra,2020,3,411033,196069.0
maharashtra,2020,3,411014,203782.0
maharashtra,2020,3,411046,187773.0
maharashtra,2020,3,411041,180197.0
maharashtra,2020,3,412105,200935.0
maharashtra,2020,3,422009,158475.0
maharashtra,2020,3,421201,150597.0
maharashtra,2020,3,410206,155290.0
maharashtra,2020,4,421302,459248.0
maharashtra,2020,4,421201,347630.0
maharashtra,2020,4,410501,192757.0
maharashtra,2020,4,410206,383299.0
maharashtra,2020,4,411033,272672.0
maharashtra,2020,4,422009,229965.0
maharashtra,2020,4,421301,265869.0
maharashtra,2020,4,400072,193552.0
maharashtra,2020,4,431003,118228.0
maharashtra,2020,4,411046,219978.0
maharashtra,2021,1,421302,538000.0
maharashtra,2021,1,410501,265413.0
maharashtra,2021,1,411033,304108.0
maharashtra,2021,1,421201,329307.0
maharashtra,2021,1,410206,407630.0
maharashtra,2021,1,421301,362678.0
maharashtra,2021,1,431003,135948.0
maharashtra,2021,1,411014,223350.0
maharashtra,2021,1,422009,216352.0
maharashtra,2021,1,411046,174139.0
maharashtra,2021,2,410501,578550.0
maharashtra,2021,2,421302,586297.0
maharashtra,2021,2,411033,405598.0
maharashtra,2021,2,412105,452166.0
maharashtra,2021,2,410206,468786.0
maharashtra,2021,2,431003,329319.0
maharashtra,2021,2,421201,407263.0
maharashtra,2021,2,411041,281598.0
maharashtra,2021,2,411046,390756.0
maharashtra,2021,2,421301,391589.0
maharashtra,2021,3,421301,670772.0
maharashtra,2021,3,421302,736789.0
maharashtra,2021,3,410501,304516.0
maharashtra,2021,3,410206,415689.0
maharashtra,2021,3,421201,446433.0
maharashtra,2021,3,411033,362568.0
maharashtra,2021,3,431001,249513.0
maharashtra,2021,3,411046,291023.0
maharashtra,2021,3,401208,346804.0
maharashtra,2021,3,412105,333389.0
maharashtra,2021,4,421301,1157196.0
maharashtra,2021,4,421302,1338786.0
maharashtra,2021,4,411033,970344.0
maharashtra,2021,4,421201,838561.0
maharashtra,2021,4,410206,1001187.0
maharashtra,2021,4,401208,695026.0
maharashtra,2021,4,410501,630994.0
maharashtra,2021,4,411014,824373.0
maharashtra,2021,4,411057,768442.0
maharashtra,2021,4,411046,802119.0
maharashtra,2022,1,421302,1688051.0
maharashtra,2022,1,421301,1308996.0
maharashtra,2022,1,411033,1435905.0
maharashtra,2022,1,413002,1149715.0
maharashtra,2022,1,421201,1069715.0
maharashtra,2022,1,410206,1269943.0
maharashtra,2022,1,411057,1122811.0
maharashtra,2022,1,410501,966205.0
maharashtra,2022,1,411014,975979.0
maharashtra,2022,1,412105,889422.0
maharashtra,2022,2,421302,1281753.0
maharashtra,2022,2,411057,1326202.0
maharashtra,2022,2,411014,1301528.0
maharashtra,2022,2,411033,1129927.0
maharashtra,2022,2,421201,1050391.0
maharashtra,2022,2,421301,1082820.0
maharashtra,2022,2,412105,970827.0
maharashtra,2022,2,410206,1042926.0
maharashtra,2022,2,410501,804304.0
maharashtra,2022,2,401208,711523.0
maharashtra,2022,3,411057,1617600.0
maharashtra,2022,3,421302,1390663.0
maharashtra,2022,3,411014,1406461.0
maharashtra,2022,3,411033,1187091.0
maharashtra,2022,3,421301,1063117.0
maharashtra,2022,3,410206,1117204.0
maharashtra,2022,3,410501,857434.0
maharashtra,2022,3,421201,957396.0
maharashtra,2022,3,412105,973297.0
maharashtra,2022,3,401208,826654.0
maharashtra,2022,4,421302,2245940.0
maharashtra,2022,4,411057,2503539.0
maharashtra,2022,4,411033,1948300.0
maharashtra,2022,4,410206,1875505.0
maharashtra,2022,4,421301,1650860.0
maharashtra,2022,4,421201,1563962.0
maharashtra,2022,4,410501,1273296.0
maharashtra,2022,4,411014,1836630.0
maharashtra,2022,4,401208,1294526.0
maharashtra,2022,4,412105,1479528.0
maharashtra,2023,1,411057,2708878.0
maharashtra,2023,1,421302,1982201.0
maharashtra,2023,1,410206,2021889.0
maharashtra,2023,1,411033,1882866.0
maharashtra,2023,1,421201,1536250.0
maharashtra,2023,1,421301,1419597.0
maharashtra,2023,1,411014,1728681.0
maharashtra,2023,1,410501,1220619.0
maharashtra,2023,1,413002,1057566.0
maharashtra,2023,1,412105,1413231.0
maharashtra,2023,2,411057,2581267.0
maharashtra,2023,2,411014,2260529.0
maharashtra,2023,2,421302,1878446.0
maharashtra,2023,2,411033,1830790.0
maharashtra,2023,2,410206,1712530.0
maharashtra,2023,2,421301,1244964.0
maharashtra,2023,2,421201,1146866.0
maharashtra,2023,2,410501,1139942.0
maharashtra,2023,2,412105,1354194.0
maharashtra,2023,2,411028,1479108.0
maharashtra,2023,3,411057,2821693.0
maharashtra,2023,3,411014,1820440.0
maharashtra,2023,3,421302,1424893.0
maharashtra,2023,3,411033,1580213.0
maharashtra,2023,3,410206,1553050.0
maharashtra,2023,3,410501,1195129.0
maharashtra,2023,3,412105,1400642.0
maharashtra,2023,3,421301,1149583.0
maharashtra,2023,3,401208,1030798.0
maharashtra,2023,3,421201,964009.0
maharashtra,2023,4,411057,4010497.0
maharashtra,2023,4,421302,2396959.0
maharashtra,2023,4,411033,2582879.0
maharashtra,2023,4,410206,2335436.0
maharashtra,2023,4,411014,2325924.0
maharashtra,2023,4,421201,1800835.0
maharashtra,2023,4,421301,1934379.0
maharashtra,2023,4,410501,1436052.0
maharashtra,2023,4,401208,1326638.0
maharashtra,2023,4,400072,1156261.0
maharashtra,2024,1,411057,3619740.0
maharashtra,2024,1,421302,2219144.0
maharashtra,2024,1,411033,2676682.0
maharashtra,2024,1,410206,2789761.0
maharashtra,2024,1,410501,1672188.0
maharashtra,2024,1,413002,1750096.0
maharashtra,2024,1,411014,2122478.0
maharashtra,2024,1,421201,1721708.0
maharashtra,2024,1,421301,1635718.0
maharashtra,2024,1,401208,1360932.0
maharashtra,2024,2,411057,3395840.0
maharashtra,2024,2,421302,1874482.0
maharashtra,2024,2,411033,2310327.0
maharashtra,2024,2,411014,2340015.0
maharashtra,2024,2,410206,2314637.0
maharashtra,2024,2,410501,1394820.0
maharashtra,2024,2,401208,1408744.0
maharashtra,2024,2,421301,1423247.0
maharashtra,2024,2,421201,1336627.0
maharashtra,2024,2,412105,1835555.0
maharashtra,2024,3,411057,3899516.0
maharashtra,2024,3,411033,2325813.0
maharashtra,2024,3,421302,1846386.0
maharashtra,2024,3,410206,2276353.0
maharashtra,2024,3,411014,2297301.0
maharashtra,2024,3,401208,1323964.0
maharashtra,2024,3,410501,1454573.0
maharashtra,2024,3,412105,1580941.0
maharashtra,2024,3,413002,1097610.0
maharashtra,2024,3,400701,1197605.0
maharashtra,2024,4,411057,4649485.0
maharashtra,2024,4,421302,2563723.0
maharashtra,2024,4,411033,3378682.0
maharashtra,2024,4,410206,2865016.0
maharashtra,2024,4,410501,1900840.0
maharashtra,2024,4,411014,2694545.0
maharashtra,2024,4,401208,1623101.0
maharashtra,2024,4,400701,1576605.0
maharashtra,2024,4,412105,1992779.0
maharashtra,2024,4,421306,1378193.0
manipur,2020,2,795008,1155.0
manipur,2020,2,795004,1288.0
manipur,2020,2,795006,1541.0
manipur,2020,2,795003,847.0
manipur,2020,2,795001,595.0
manipur,2020,2,795142,688.0
manipur,2020,2,795138,767.0
manipur,2020,2,795130,595.0
manipur,2020,2,795103,760.0
manipur,2020,2,795009,457.0
manipur,2020,3,795004,8497.0
manipur,2020,3,795010,6491.0
manipur,2020,3,795140,4422.0
manipur,2020,3,795103,3535.0
manipur,2020,3,795133,1815.0
manipur,2020,3,795001,2005.0
